name: 🇺🇸US-37.19.198.243-0199 | type: ss | id: 174 | remarks: 🇺🇸US-37.19.198.160-0231 | protocol: ss | ping: 15 MS | avg_speed: 108.328 MB | max_speed: 147.875 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@37.19.198.160:443#%F0%9F%87%BA%F0%9F%87%B8US-37.19.198.160-0231
name: SK-156.146.40.194-0248 | type: ss | id: 2336 | remarks: 🇺🇸US-107.149.134.165-5150 | protocol: vmess | ping: 84 MS | avg_speed: 25.075 MB | max_speed: 33.976 MB | Link: vmess://ewogICAgImFkZCI6ICIxMDcuMTQ5LjEzNC4xNjUiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogImZmMzczMDY2LWI4YjktNDUzNy1hNmE2LWI3NDU1ZTliOGNkZiIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9hcmtpP2VkPTIwNDgiLAogICAgInBvcnQiOiAyMTAxNCwKICAgICJwcyI6ICLwn4e68J+HuFVTLTEwNy4xNDkuMTM0LjE2NS01MTUwIiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇺🇸US-107.149.134.165-5208 | type: vmess | id: 216 | remarks: 🇨🇭CH-156.146.62.162-0274 | protocol: ss | ping: 102 MS | avg_speed: 24.953 MB | max_speed: 27.13 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@156.146.62.162:443#%F0%9F%87%A8%F0%9F%87%ADCH-156.146.62.162-0274
name: FI-37.143.129.230-0251 | type: ss | id: 217 | remarks: 🇨🇭CH-156.146.62.164-0275 | protocol: ss | ping: 101 MS | avg_speed: 24.772 MB | max_speed: 31.491 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@156.146.62.164:443#%F0%9F%87%A8%F0%9F%87%ADCH-156.146.62.164-0275
name: NO-185.213.23.226-0255 | type: ss | id: 232 | remarks: 🇨🇦CA-38.180.211.126-0290 | protocol: ss | ping: 36 MS | avg_speed: 23.58 MB | max_speed: 25.2 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpLdWlxazJjUDBCTVdyZ21lOUlmRXZw@38.180.211.126:443#%F0%9F%87%A8%F0%9F%87%A6CA-38.180.211.126-0290
name: 🇨🇦CA-79.127.233.170-0194 | type: ss | id: 219 | remarks: 🇵🇾PY-38.165.233.18-0277 | protocol: ss | ping: 229 MS | avg_speed: 23.499 MB | max_speed: 26.881 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@38.165.233.18:990#%F0%9F%87%B5%F0%9F%87%BEPY-38.165.233.18-0277
name: NO-185.213.23.226-0252 | type: ss | id: 227 | remarks: 🇫🇮FI-37.143.129.230-0285 | protocol: ss | ping: 125 MS | avg_speed: 22.921 MB | max_speed: 24.95 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@37.143.129.230:989#%F0%9F%87%AB%F0%9F%87%AEFI-37.143.129.230-0285
name: 🇳🇱NL-149.34.244.68-0256 | type: ss | id: 228 | remarks: 🇧🇬BG-37.19.203.147-0286 | protocol: ss | ping: 148 MS | avg_speed: 21.659 MB | max_speed: 23.767 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@37.19.203.147:989#%F0%9F%87%A7%F0%9F%87%ACBG-37.19.203.147-0286
name: 🇺🇸US-107.149.134.165-5210 | type: vmess | id: 179 | remarks: 🇯🇵JP-149.22.87.204-0236 | protocol: ss | ping: 162 MS | avg_speed: 18.223 MB | max_speed: 23.976 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.22.87.204:443#%F0%9F%87%AF%F0%9F%87%B5JP-149.22.87.204-0236
name: SE-121.127.46.147-0253 | type: ss | id: 2338 | remarks: 🇺🇸US-107.149.134.165-5152 | protocol: vmess | ping: 174 MS | avg_speed: 16.089 MB | max_speed: 21.914 MB | Link: vmess://ewogICAgImFkZCI6ICIxMDcuMTQ5LjEzNC4xNjUiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogImI5NDc0ODQ3LTg3MjQtNDkxYS1hMDQyLWNmYzI0NWQzNjAyNCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9hcmtpP2VkPTIwNDgiLAogICAgInBvcnQiOiA0MDk4MiwKICAgICJwcyI6ICLwn4e68J+HuFVTLTEwNy4xNDkuMTM0LjE2NS01MTUyIiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: CH-156.146.62.164-0260 | type: ss | id: 2337 | remarks: 🇺🇸US-107.149.134.165-5151 | protocol: vmess | ping: 87 MS | avg_speed: 15.629 MB | max_speed: 19.782 MB | Link: vmess://ewogICAgImFkZCI6ICIxMDcuMTQ5LjEzNC4xNjUiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogIjcwN2NlN2E2LTQ0ODktNGVmMC1hYjczLTliM2EyODQwNWMwOCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9hcmtpP2VkPTIwNDgiLAogICAgInBvcnQiOiA1ODU1LAogICAgInBzIjogIvCfh7rwn4e4VVMtMTA3LjE0OS4xMzQuMTY1LTUxNTEiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: CH-156.146.62.162-0270 | type: ss | id: 230 | remarks: 🇷🇴RO-185.126.237.38-0288 | protocol: ss | ping: 623 MS | avg_speed: 13.336 MB | max_speed: 16.617 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@185.126.237.38:990#%F0%9F%87%B7%F0%9F%87%B4RO-185.126.237.38-0288
name: 🇺🇸US-104.167.197.25-0209 | type: ss | id: 275 | remarks: 🇸🇬SG-103.36.91.32-0334 | protocol: ss | ping: 250 MS | avg_speed: 12.328 MB | max_speed: 16.411 MB | Link: ss://Y2hhY2hhMjAtaWV0Zjphc2QxMjM0NTY=@103.36.91.32:8388#%F0%9F%87%B8%F0%9F%87%ACSG-103.36.91.32-0334
name: CH-156.146.62.161-0259 | type: ss | id: 2303 | remarks: 🇨🇦CA-142.4.216.225-5053 | protocol: ss | ping: 29 MS | avg_speed: 11.675 MB | max_speed: 18.092 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpKSWhONnJCS2thRWJvTE5YVlN2NXJx@142.4.216.225:80#%F0%9F%87%A8%F0%9F%87%A6CA-142.4.216.225-5053
name: LT-45.87.175.171-0293 | type: ss | id: 231 | remarks: 🇭🇰HK-219.79.157.184-0289 | protocol: vmess | ping: 217 MS | avg_speed: 11.655 MB | max_speed: 14.372 MB | Link: vmess://ewogICAgImFkZCI6ICIxZTQyNjA0Ni10MGZkczAtdDEyY25qLTFvbDk3LmhrLnA1cHYuY29tIiwKICAgICJhaWQiOiAyLAogICAgImhvc3QiOiAiYnJvYWRjYXN0bHYuY2hhdC5iaWxpYmlsaS5jb20iLAogICAgImlkIjogIjkzZmI2OWZjLTc3Y2YtMTFlZS04NWVlLWYyM2M5MTM2OWYyZCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi8iLAogICAgInBvcnQiOiA4MCwKICAgICJwcyI6ICLwn4et8J+HsEhLLTIxOS43OS4xNTcuMTg0LTAyODkiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇫🇷FR-51.195.119.47-0238 | type: ss | id: 233 | remarks: 🇭🇰HK-219.79.157.184-0291 | protocol: vmess | ping: 216 MS | avg_speed: 11.173 MB | max_speed: 14.248 MB | Link: vmess://ewogICAgImFkZCI6ICIxZTQyNjA0Ni10MGZkczAtdDEyY25qLTFvbDk3LmhrLnA1cHYuY29tIiwKICAgICJhaWQiOiAyLAogICAgImhvc3QiOiAiMWU0MjYwNDYtdDBmZHMwLXQxMmNuai0xb2w5Ny5oay5wNXB2LmNvbSIsCiAgICAiaWQiOiAiOTNmYjY5ZmMtNzdjZi0xMWVlLTg1ZWUtZjIzYzkxMzY5ZjJkIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiLyIsCiAgICAicG9ydCI6IDgwLAogICAgInBzIjogIvCfh63wn4ewSEstMjE5Ljc5LjE1Ny4xODQtMDI5MSIsCiAgICAidGxzIjogIiIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogZmFsc2UsCiAgICAic25pIjogImJyb2FkY2FzdGx2LmNoYXQuYmlsaWJpbGkuY29tIgp9
name: 🇬🇧GB-141.98.101.178-0265 | type: ss | id: 2346 | remarks: 🇭🇰HK-47.239.142.73-5161 | protocol: vmess | ping: 217 MS | avg_speed: 11.033 MB | max_speed: 13.906 MB | Link: vmess://ewogICAgImFkZCI6ICI0Ny4yMzkuMTQyLjczIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICJjYWQ0ZDU3Zi04MWExLTQ1MWQtYTczMy1jYjY1MGIyNzc2Y2UiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvYXJraT9lZD0yMDQ4IiwKICAgICJwb3J0IjogMzg4NDYsCiAgICAicHMiOiAi8J+HrfCfh7BISy00Ny4yMzkuMTQyLjczLTUxNjEiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇬🇧GB-212.102.53.80-0243 | type: ss | id: 241 | remarks: 🇵🇱PL-92.118.205.228-0299 | protocol: ss | ping: 125 MS | avg_speed: 9.442 MB | max_speed: 11.914 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@92.118.205.228:990#%F0%9F%87%B5%F0%9F%87%B1PL-92.118.205.228-0299
name: 🇺🇸US-107.149.134.165-5204 | type: vmess | id: 238 | remarks: 🇭🇰HK-42.98.174.202-0296 | protocol: vmess | ping: 212 MS | avg_speed: 9.241 MB | max_speed: 14.691 MB | Link: vmess://ewogICAgImFkZCI6ICJjMDA0ZTZmZS10MWk5czAtdG01M2NtLTFvbDk3LmhrdC50Y3BiYnIubmV0IiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiYnJvYWRjYXN0bHYuY2hhdC5iaWxpYmlsaS5jb20iLAogICAgImlkIjogIjkzZmI2OWZjLTc3Y2YtMTFlZS04NWVlLWYyM2M5MTM2OWYyZCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi8iLAogICAgInBvcnQiOiA4MCwKICAgICJwcyI6ICLwn4et8J+HsEhLLTQyLjk4LjE3NC4yMDItMDI5NiIsCiAgICAidGxzIjogIiIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇩🇪DE-57.129.24.125-7043 | type: vmess | id: 246 | remarks: 🇦🇹AT-95.163.176.37-0304 | protocol: ss | ping: 118 MS | avg_speed: 8.835 MB | max_speed: 22.598 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTplVWg0bFNwaTduT1lqMHZTcnFMVWgw@95.163.176.37:8506#%F0%9F%87%A6%F0%9F%87%B9AT-95.163.176.37-0304
name: 🇷🇺RU-45.139.24.24-0271 | type: ss | id: 2311 | remarks: 🇸🇬SG-103.36.91.23-5080 | protocol: ss | ping: 249 MS | avg_speed: 8.652 MB | max_speed: 10.434 MB | Link: ss://Y2hhY2hhMjAtaWV0Zjphc2QxMjM0NTY=@103.36.91.23:8388#%F0%9F%87%B8%F0%9F%87%ACSG-103.36.91.23-5080
name: 🇨🇦CA-38.180.211.126-0275 | type: ss | id: 234 | remarks: 🇭🇰HK-42.98.174.202-0292 | protocol: vmess | ping: 279 MS | avg_speed: 7.731 MB | max_speed: 12.881 MB | Link: vmess://ewogICAgImFkZCI6ICJjMDA0ZTZmZS10MWk5czAtdG01M2NtLTFvbDk3LmhrdC50Y3BiYnIubmV0IiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiYzAwNGU2ZmUtdDFpOXMwLXRtNTNjbS0xb2w5Ny5oa3QudGNwYmJyLm5ldCIsCiAgICAiaWQiOiAiOTNmYjY5ZmMtNzdjZi0xMWVlLTg1ZWUtZjIzYzkxMzY5ZjJkIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiLyIsCiAgICAicG9ydCI6IDgwLAogICAgInBzIjogIvCfh63wn4ewSEstNDIuOTguMTc0LjIwMi0wMjkyIiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiBmYWxzZSwKICAgICJzbmkiOiAiYnJvYWRjYXN0bHYuY2hhdC5iaWxpYmlsaS5jb20iCn0=
name: 🇵🇱PL-146.59.118.250-7585 | type: vmess | id: 2406 | remarks: 🇨🇦CA-45.154.204.13-5270 | protocol: ssr | ping: 87 MS | avg_speed: 6.258 MB | max_speed: 8.978 MB | Link: ssr://c3NjYS5pcnVuZG5zLm5ldDo0NDM6YXV0aF9hZXMxMjhfbWQ1OmFlcy0xMjgtY2ZiOmh0dHBfcG9zdDpKQ1JVZFhKaU1GWlFUaVFrLz9vYmZzcGFyYW09JnJlbWFya3M9OEolMkJIcVBDZmg2WkRRUzAwTlM0eE5UUXVNakEwTGpFekxUVXlOekElM0QmcHJvdG9wYXJhbT0=
name: CH-156.146.62.163-0261 | type: ss | id: 240 | remarks: 🇩🇪DE-185.177.229.245-0298 | protocol: ss | ping: 91 MS | avg_speed: 5.955 MB | max_speed: 6.636 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWEdwMStpaGxmS2c4MjZI@185.177.229.245:1866#%F0%9F%87%A9%F0%9F%87%AADE-185.177.229.245-0298
name: PY-38.165.233.18-0267 | type: ss | id: 287 | remarks: 🇨🇦CA-142.4.216.225-0346 | protocol: ss | ping: 29 MS | avg_speed: 5.598 MB | max_speed: 20.296 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpKSWhONnJCS2thRWJvTE5YVlN2NXJx@ca225.vpnbook.com:80#%F0%9F%87%A8%F0%9F%87%A6CA-142.4.216.225-0346
name: 🇨🇦CA-142.4.216.225-0276 | type: ss | id: 242 | remarks: 🇨🇭CH-204.136.10.115-0300 | protocol: ss | ping: 120 MS | avg_speed: 5.301 MB | max_speed: 5.647 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvWEdwMStpaGxmS2c4MjZI@204.136.10.115:1866#%F0%9F%87%A8%F0%9F%87%ADCH-204.136.10.115-0300
name: BG-37.19.203.147-0272 | type: ss | id: 239 | remarks: 🇨🇴CO-181.119.30.20-0297 | protocol: ss | ping: 162 MS | avg_speed: 4.195 MB | max_speed: 9.642 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@181.119.30.20:990#%F0%9F%87%A8%F0%9F%87%B4CO-181.119.30.20-0297
name: 🇯🇵JP-149.22.87.204-0250 | type: ss | id: 237 | remarks: 🇻🇳VN-103.163.218.2-0295 | protocol: ss | ping: 980 MS | avg_speed: 3.426 MB | max_speed: 6.47 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@103.163.218.2:990#%F0%9F%87%BB%F0%9F%87%B3VN-103.163.218.2-0295
name: RO-185.126.237.38-0287 | type: ss | id: 262 | remarks: 🇻🇳VN-161.248.30.3-0321 | protocol: vmess | ping: 665 MS | avg_speed: 3.301 MB | max_speed: 4.059 MB | Link: vmess://ewogICAgImFkZCI6ICIxNjEuMjQ4LjMwLjMiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogIjEwMDZhOTI4LTIwMjEtNGEzYi1iZWI1LWQ1ODUzYzYyODFjNSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi8iLAogICAgInBvcnQiOiAyMDA4NiwKICAgICJwcyI6ICLwn4e78J+Hs1ZOLTE2MS4yNDguMzAuMy0wMzIxIiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇨🇦CA-142.4.216.225-0283 | type: ss | id: 245 | remarks: 🇵🇾PY-38.165.233.93-0303 | protocol: ss | ping: 229 MS | avg_speed: 2.779 MB | max_speed: 3.087 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@38.165.233.93:989#%F0%9F%87%B5%F0%9F%87%BEPY-38.165.233.93-0303
name: 🇭🇰HK-219.79.157.184-0282 | type: vmess | id: 3558 | remarks: 🇩🇪DE-57.129.24.125-7099 | protocol: vmess | ping: 308 MS | avg_speed: 2.442 MB | max_speed: 5.325 MB | Link: vmess://ewogICAgImFkZCI6ICI1Ny4xMjkuMjQuMTI1IiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAid3JtZWxtd3hsZi5na3RldmxycXpud3Fxb3p5LmZhYnBmczY2Z2l6bW5vamhjdnF4d2wua3l0cmNmenFsYTg3Z3ZndnM2Yzdram5ydWJ1aC5jYyIsCiAgICAiaWQiOiAiMDNmY2M2MTgtYjkzZC02Nzk2LTZhZWQtOGEzOGM5NzVkNTgxIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL2xpbmt2d3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+HqfCfh6pERS01Ny4xMjkuMjQuMTI1LTcwOTkiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇭🇰HK-219.79.157.184-0278 | type: vmess | id: 268 | remarks: 🇪🇸ES-45.154.206.192-0327 | protocol: ss | ping: 150 MS | avg_speed: 2.36 MB | max_speed: 3.708 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@45.154.206.192:990#%F0%9F%87%AA%F0%9F%87%B8ES-45.154.206.192-0327
name: 🇵🇱PL-92.118.205.228-0281 | type: ss | id: 247 | remarks: 🇳🇱NL-51.15.23.63-0305 | protocol: ss | ping: 235 MS | avg_speed: 2.215 MB | max_speed: 3.133 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@51.15.23.63:989#%F0%9F%87%B3%F0%9F%87%B1NL-51.15.23.63-0305
name: 🇭🇰HK-47.238.252.154-5220 | type: vmess | id: 244 | remarks: 🇩🇰DK-192.36.27.94-0302 | protocol: ss | ping: 187 MS | avg_speed: 2.075 MB | max_speed: 2.66 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@192.36.27.94:989#%F0%9F%87%A9%F0%9F%87%B0DK-192.36.27.94-0302
name: "%�\x11�<'���KM\rK�MM\x0b��\r\x0b�L�ML\x0e%�" | type: ssr | id: 249 | remarks: 🇧🇪BE-192.71.249.78-0308 | protocol: ss | ping: 112 MS | avg_speed: 1.71 MB | max_speed: 2.124 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@192.71.249.78:989#%F0%9F%87%A7%F0%9F%87%AABE-192.71.249.78-0308
name: 🇭🇰HK-219.77.105.124-0279 | type: vmess | id: 789 | remarks: 🇰🇷KR-203.227.62.142-1072 | protocol: vmess | ping: 274 MS | avg_speed: 1.408 MB | max_speed: 1.79 MB | Link: vmess://ewogICAgImFkZCI6ICIyMDMuMjI3LjYyLjE0MiIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogIiIsCiAgICAiaWQiOiAiNzM4ZjJlYzYtZTAzNi00OTkyLWJmZjAtMWNhNTcyZDIzMDgxIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL2Fya2k/ZWQ9MjA0OCIsCiAgICAicG9ydCI6IDUwMTM3LAogICAgInBzIjogIvCfh7Dwn4e3S1ItMjAzLjIyNy42Mi4xNDItMTA3MiIsCiAgICAidGxzIjogIiIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇭🇰HK-220.246.172.144-0280 | type: vmess | id: 2318 | remarks: 🇱🇹LT-45.87.175.157-5101 | protocol: ss | ping: 99 MS | avg_speed: 1.407 MB | max_speed: 11.645 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpRQ1hEeHVEbFRUTUQ3anRnSFVqSW9q@beesyar.org:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.157-5101
name: AT-95.163.176.37-1035 | type: ss | id: 2334 | remarks: 🇺🇸US-209.126.84.189-5147 | protocol: vmess | ping: 319 MS | avg_speed: 1.397 MB | max_speed: 2.124 MB | Link: vmess://ewogICAgImFkZCI6ICJ2MnJheS5jb2RlZnlpbmMuY29tIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAidjJyYXkuY29kZWZ5aW5jLmNvbSIsCiAgICAiaWQiOiAiMmM5ODExNjQtOWI5My00YmNhLTk0ZmYtYjc4ZDNmODQ5OGQ3IiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL3ZtZXNzd3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+HuvCfh7hVUy0yMDkuMTI2Ljg0LjE4OS01MTQ3IiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiBmYWxzZSwKICAgICJzbmkiOiAidjJyYXkuY29kZWZ5aW5jLmNvbSIKfQ==
name: 🇭🇰HK-219.77.105.124-0277 | type: vmess | id: 2340 | remarks: 🇭🇰HK-47.83.162.4-5155 | protocol: vmess | ping: 437 MS | avg_speed: 1.23 MB | max_speed: 6.038 MB | Link: vmess://ewogICAgImFkZCI6ICI0Ny44My4xNjIuNCIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogIiIsCiAgICAiaWQiOiAiM2ZkMjY2YmMtNzY5MS00M2NmLWE4MmYtMGM5NzYxYTY5YmYwIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL2Fya2k/ZWQ9MjA0OCIsCiAgICAicG9ydCI6IDQwODczLAogICAgInBzIjogIvCfh63wn4ewSEstNDcuODMuMTYyLjQtNTE1NSIsCiAgICAidGxzIjogIiIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: LT-45.87.175.164-0222 | type: ss | id: 2417 | remarks: 🇭🇰HK-47.243.113.80-5287 | protocol: vmess | ping: 533 MS | avg_speed: 1.189 MB | max_speed: 2.536 MB | Link: vmess://ewogICAgImFkZCI6ICI0Ny4yNDMuMTEzLjgwIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICIyM2JkZjZkZi1jNDgyLTQ2ZDAtYzBmNC01YTk4ZDUzNGVhMTEiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvdGVzdCIsCiAgICAicG9ydCI6IDQ1OTc5LAogICAgInBzIjogIvCfh63wn4ewSEstNDcuMjQzLjExMy44MC01Mjg3IiwKICAgICJ0bHMiOiAiIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇭🇰HK-47.83.162.4-5219 | type: vmess | id: 792 | remarks: 🇰🇷KR-61.111.244.51-1075 | protocol: vmess | ping: 273 MS | avg_speed: 1.182 MB | max_speed: 1.568 MB | Link: vmess://ewogICAgImFkZCI6ICI2MS4xMTEuMjQ0LjUxIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICJmZmY2MGYwMC1kOWM4LTRmZjctOTU2NC1kNDQ3MjA5NzQ3M2IiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvYXJraT9lZD0yMDQ4IiwKICAgICJwb3J0IjogNjExNTUsCiAgICAicHMiOiAi8J+HsPCfh7dLUi02MS4xMTEuMjQ0LjUxLTEwNzUiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇩🇪DE-185.177.229.245-0299 | type: ss | id: 251 | remarks: 🇺🇸US-38.107.226.159-0310 | protocol: ss | ping: 13 MS | avg_speed: 1.091 MB | max_speed: 1.94 MB | Link: ss://YWVzLTI1Ni1nY206Rm9PaUdsa0FBOXlQRUdQ@38.107.226.159:7307#%F0%9F%87%BA%F0%9F%87%B8US-38.107.226.159-0310
name: 🇭🇰HK-47.239.204.193-5221 | type: vmess | id: 252 | remarks: 🇺🇸US-38.107.226.159-0311 | protocol: ss | ping: 12 MS | avg_speed: 1.084 MB | max_speed: 1.925 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@38.107.226.159:2376#%F0%9F%87%BA%F0%9F%87%B8US-38.107.226.159-0311
name: 🇭🇰HK-8.210.140.23-5180 | type: vmess | id: 253 | remarks: 🇺🇸US-38.110.1.122-0312 | protocol: ss | ping: 45 MS | avg_speed: 1.078 MB | max_speed: 1.987 MB | Link: ss://YWVzLTI1Ni1nY206UENubkg2U1FTbmZvUzI3@38.110.1.122:8090#%F0%9F%87%BA%F0%9F%87%B8US-38.110.1.122-0312
